Date,Open,High,Low,Close,Volume,Range,Range (BTC),Action
10/24/18,6478.890137,6521.990234,6468.859863,6495.839844,3424670000,53.130371,0.008189823,Hold
10/25/18,6484.649902,6504.649902,6447.029785,6476.290039,3230550000,57.620117,0.008891349,Hold
10/26/18,6468.439941,6498.290039,6449.609863,6474.75,3306050000,48.680176,0.00752213,Hold
10/27/18,6480.839844,6507.410156,6453.529785,6480.379883,3393250000,53.880371,0.00831409,Hold
10/28/18,6482.660156,6502.279785,6447.910156,6486.390137,3445190000,54.369629,0.00838452,Hold
10/29/18,6492.350098,6503.600098,6306.990234,6332.629883,4199910000,196.609864,0.030660456,Hold
10/30/18,6337.040039,6364.990234,6310.140137,6334.27002,3781100000,54.850097,0.008657368,Hold
10/31/18,6336.990234,6349.160156,6316.879883,6317.609863,4191240000,32.280273,0.005101745,Hold
11/1/18,6318.140137,6547.140137,6311.830078,6377.779785,3789400000,235.310059,0.037068611,Hold
11/2/18,6378.919922,6396.859863,6327.379883,6388.439941,4234870000,69.47998,0.010884001,Hold
11/3/18,6387.240234,6400.069824,6342.370117,6361.259766,3658640000,57.699707,0.009051999,Hold
11/4/18,6365.470215,6388.629883,6294.569824,6376.129883,4390020000,94.060059,0.014764246,Hold
11/5/18,6363.620117,6480.589844,6363.620117,6419.660156,4174800000,116.969727,0.018300424,Hold
11/6/18,6433.379883,6463.549805,6408.160156,6461.009766,4700040000,55.389649,0.008591279,Hold
11/7/18,6468.5,6552.160156,6468.310059,6530.140137,4941260000,83.850097,0.012901364,Hold
11/8/18,6522.27002,6536.919922,6438.529785,6453.720215,4665260000,98.390137,0.015164952,Hold
11/9/18,6442.600098,6456.459961,6373.370117,6385.620117,4346820000,83.089844,0.012954228,Hold
11/10/18,6386.129883,6437.279785,6385.310059,6409.220215,3705320000,51.969726,0.008123221,Hold
11/11/18,6413.629883,6423.25,6350.169922,6411.27002,3939060000,73.080078,0.011396592,Hold
11/12/18,6411.759766,6434.209961,6360.470215,6371.27002,4295770000,73.739746,0.011537131,Hold
11/13/18,6373.189941,6395.27002,6342.669922,6359.490234,4503800000,52.600098,0.008262219,Hold
11/14/18,6351.240234,6371.549805,5544.089844,5738.350098,7398940000,827.459961,0.136888007,Hold
11/15/18,5736.149902,5774.819824,5358.379883,5648.029785,7032140000,416.439941,0.073161168,Hold
11/16/18,5645.319824,5657.02002,5498.939941,5575.549805,5279320000,158.080079,0.028176083,Hold
11/17/18,5578.580078,5578.580078,5519.560059,5554.330078,4303150000,59.020019,0.010602802,Hold
11/18/18,5559.740234,5653.609863,5559.740234,5623.540039,4159680000,93.869629,0.016787495,Hold
11/19/18,5620.779785,5620.779785,4842.910156,4871.490234,7039560000,777.869629,0.148274802,Hold
11/20/18,4863.930176,4951.609863,4272.109863,4451.870117,8428290000,679.5,0.145881187,Hold
11/21/18,4465.540039,4675.72998,4343.97998,4602.169922,6120120000,331.75,0.073171727,Hold
11/22/18,4611.569824,4629.640137,4365.640137,4365.939941,4569370000,264,0.058813637,Hold
11/23/18,4360.700195,4396.419922,4195.680176,4347.109863,4871490000,200.739746,0.046105679,Hold
11/24/18,4347.689941,4413.089844,3795.159912,3880.76001,4679500000,617.929932,0.15019352,Hold
11/25/18,3880.780029,4120.870117,3585.060059,4009.969971,6825640000,535.810058,0.135807131,Hold
11/26/18,4015.070068,4107.140137,3643.919922,3779.129883,6476900000,463.220215,0.1188628,Hold
11/27/18,3765.949951,3862.959961,3661.01001,3820.719971,5998720000,201.949951,0.053238101,Hold
11/28/18,3822.469971,4385.899902,3822.469971,4257.419922,7280280000,563.429931,0.139464755,Hold
11/29/18,4269.004395,4413.020508,4145.765137,4278.84668,6503347767,267.255371,0.062531593,Hold
11/30/18,4289.088867,4322.976563,3942.822021,4017.268555,6048016717,380.154542,0.091533394,Hold
12/1/18,4024.464355,4309.377441,3969.710693,4214.671875,5375314093,339.666748,0.082452029,Hold
12/2/18,4200.733398,4301.519531,4110.978516,4139.87793,5262697895,190.541015,0.04568994,Hold
12/3/18,4147.32373,4155.979492,3840.446289,3894.130859,5089570994,315.533203,0.078476649,Hold
12/4/18,3886.294922,4075.627686,3832.75,3956.893799,5028069239,242.877686,0.061933404,Hold
12/5/18,3958.894775,3969.535889,3753.994873,3753.994873,5302481574,215.541016,0.055891119,Hold
12/6/18,3754.074463,3874.966064,3521.101807,3521.101807,5878333109,353.864257,0.097279913,Hold
12/7/18,3512.590332,3512.590332,3280.22876,3419.937256,6835615448,232.361572,0.067035167,Hold
12/8/18,3421.9104,3506.043457,3350.650635,3476.114746,5305024497,155.392822,0.045054293,Hold
12/9/18,3473.227539,3685.305664,3469.094238,3614.234375,4947372847,216.211426,0.06101237,Hold
12/10/18,3612.046387,3647.33252,3470.144531,3502.656006,5020968740,177.187989,0.049808967,Hold
12/11/18,3497.554688,3513.185059,3392.25,3424.588135,4696765188,120.935059,0.034941509,Hold
12/12/18,3421.458252,3534.228516,3413.481445,3486.950195,4139364829,120.747071,0.034956552,Hold
12/13/18,3487.879395,3489.739502,3298.13208,3313.677246,4343372456,191.607422,0.056342226,Hold
12/14/18,3311.751953,3329.555908,3206.542236,3242.484863,4372763663,123.013672,0.037537146,Hold
12/15/18,3243.997559,3275.37793,3191.303467,3236.761719,3551763561,84.074463,0.025945868,Buy
12/16/18,3236.274658,3305.753174,3233.819824,3252.839111,3744248994,71.93335,0.02217047,Hold
12/17/18,3253.123047,3597.917969,3253.123047,3545.864746,5409247918,344.794922,0.101425369,Hold
12/18/18,3544.761475,3701.349365,3487.169189,3696.059082,5911325473,214.180176,0.05915909,Hold
12/19/18,3706.824951,3949.322998,3687.22998,3745.950684,6810689119,262.093018,0.070334337,Hold
12/20/18,3742.195068,4191.228516,3728.974609,4134.441406,8927129279,462.253907,0.117373427,Hold
12/21/18,4133.703613,4198.429688,3850.946289,3896.543701,7206015706,347.483399,0.086543636,Hold
12/22/18,3898.08374,4014.182617,3855.739014,4014.182617,5605823233,158.443603,0.040050119,Hold
12/23/18,4020.994629,4085.723633,3976.405762,3998.980225,6151275490,109.317871,0.0272614,Hold
12/24/18,4000.331787,4271.79248,4000.331787,4078.599121,7240968501,271.460693,0.067202133,Hold
12/25/18,4081.030518,4089.561523,3760.020508,3815.490723,6158207293,329.541015,0.083464859,Hold
12/26/18,3819.666748,3893.359619,3769.86377,3857.297607,5326547918,123.495849,0.032173094,Hold
12/27/18,3854.688477,3874.416992,3645.448486,3654.833496,5130222366,228.968506,0.060980847,Hold
12/28/18,3653.131836,3956.135986,3642.63208,3923.918701,5631554348,313.503906,0.082750908,Hold
12/29/18,3932.491699,3963.758789,3820.408691,3820.408691,4991655917,143.350098,0.036979734,Hold
12/30/18,3822.384766,3901.908936,3797.219238,3865.952637,4770578575,104.689698,0.027233378,Hold
12/31/18,3866.839111,3868.74292,3725.867432,3742.700439,4661840806,142.875488,0.037551678,Hold
1/1/19,3746.713379,3850.913818,3707.231201,3843.52002,4324200990,143.682617,0.037859868,Hold
1/2/19,3849.216309,3947.981201,3817.409424,3943.409424,5244856836,130.571777,0.033511625,Hold
1/3/19,3931.048584,3935.685059,3826.2229,3836.741211,4530215219,109.462159,0.028183605,Hold
1/4/19,3832.040039,3865.93457,3783.85376,3857.717529,4847965467,82.08081,0.021348088,Hold
1/5/19,3851.973877,3904.903076,3836.900146,3845.19458,5137609824,68.00293,0.017669596,Hold
1/6/19,3836.519043,4093.297363,3826.513184,4076.632568,5597027440,266.784179,0.067428047,Hold
1/7/19,4078.584961,4092.613525,4020.894043,4025.248291,5228625637,71.719482,0.017700138,Hold
1/8/19,4028.472168,4109.020996,3996.955322,4030.8479,5306593305,112.065674,0.027810206,Hold
1/9/19,4031.552002,4068.403564,4022.662842,4035.296387,5115905225,45.740722,0.011340419,Hold
1/10/19,4034.411377,4064.06665,3659.174561,3678.924561,6874143796,404.892089,0.104984949,Hold
1/11/19,3674.015381,3713.881836,3653.069824,3687.365479,5538712865,60.812012,0.016521903,Hold
1/12/19,3686.973145,3698.978271,3653.810791,3661.301025,4778170883,45.16748,0.012293357,Hold
1/13/19,3658.868164,3674.76001,3544.927246,3552.953125,4681302466,129.832764,0.036005541,Hold
1/14/19,3557.311035,3727.836182,3552.285156,3706.052246,5651384490,175.551026,0.048338771,Hold
1/15/19,3704.216309,3720.15332,3619.949219,3630.675293,5537192302,100.204101,0.027322585,Hold
1/16/19,3631.509766,3685.7771,3624.67334,3655.006836,5394457145,61.10376,0.016771734,Hold
1/17/19,3651.871094,3680.135986,3621.960938,3678.563965,5464420383,58.175048,0.015872195,Hold
1/18/19,3677.990479,3682.52002,3637.080811,3657.839355,5002961727,45.439209,0.012388294,Hold
1/19/19,3652.37793,3758.533447,3652.37793,3728.568359,5955691380,106.155517,0.028764744,Hold
1/20/19,3725.446045,3743.387939,3583.019531,3601.013672,5582489560,160.368408,0.043777872,Hold
1/21/19,3600.372803,3608.84082,3558.537109,3576.032471,5004347059,50.303711,0.014019195,Hold
1/22/19,3575.081299,3620.746582,3539.721436,3604.577148,5313623556,81.025146,0.022570752,Hold
1/23/19,3605.557129,3623.067871,3565.313965,3585.123047,5433755649,57.753906,0.016063545,Hold
1/24/19,3584.500244,3616.087402,3569.092773,3600.865479,5262869046,46.994629,0.013080651,Hold
1/25/19,3607.390381,3612.927734,3575.597412,3599.765869,5265847539,37.330322,0.010359238,Hold
1/26/19,3599.715332,3654.933105,3593.345947,3602.460449,5098183235,61.587158,0.017102376,Hold
1/27/19,3604.687256,3612.671387,3567.24585,3583.96582,5570752966,45.425537,0.012638122,Hold
1/28/19,3584.283203,3586.750977,3439.23291,3470.450439,6908930483,147.518067,0.041821017,Hold
1/29/19,3468.870117,3476.06543,3400.819824,3448.116943,5897159493,75.245606,0.021756758,Hold
1/30/19,3443.896973,3495.174805,3429.387939,3486.181641,5955112627,65.786866,0.018985893,Hold
1/31/19,3485.40918,3504.804932,3447.915771,3457.792725,5831198271,56.889161,0.01638701,Hold
2/1/19,3460.547119,3501.954102,3431.591553,3487.945313,5422926707,70.362549,0.020252609,Hold
2/2/19,3484.625977,3523.287354,3467.574707,3521.060791,5071623601,55.712647,0.015904978,Hold
2/3/19,3516.139648,3521.388184,3447.924316,3464.013428,5043937584,73.463868,0.021049357,Hold
2/4/19,3467.21167,3476.223877,3442.586914,3459.154053,5332718886,33.636963,0.009712731,Hold
2/5/19,3454.950928,3478.148193,3451.937012,3466.357422,5227549545,26.211181,0.007574054,Hold
2/6/19,3469.091797,3469.091797,3398.56543,3413.767822,5482196038,70.526367,0.020493333,Hold
2/7/19,3414.929443,3427.945557,3394.218506,3399.47168,5004962683,33.727051,0.009898757,Hold
2/8/19,3401.376465,3695.614014,3391.023682,3666.780273,7735623101,304.590332,0.086186638,Hold
2/9/19,3671.585938,3679.941406,3646.559326,3671.203613,6158833645,33.38208,0.009092479,Hold
2/10/19,3673.201416,3695.036133,3640.97998,3690.188232,6282256903,54.056153,0.01468241,Hold
2/11/19,3695.613037,3695.613037,3642.287842,3648.430664,6277056434,53.325195,0.014522026,Hold
2/12/19,3642.751953,3668.586914,3618.556885,3653.528564,6480384532,50.030029,0.013713845,Hold
2/13/19,3653.604004,3669.746582,3617.246338,3632.070557,6438903823,52.500244,0.01441191,Hold
2/14/19,3631.170166,3646.256592,3607.697754,3616.880859,6271044418,38.558838,0.010639781,Hold
2/15/19,3617.368408,3647.795166,3608.206543,3620.810791,6091952231,39.588623,0.010938835,Hold
2/16/19,3615.270264,3652.841309,3615.270264,3629.787598,5934744052,37.571045,0.010371496,Hold
2/17/19,3633.359375,3680.537354,3619.182129,3673.836182,7039512503,61.355225,0.016793098,Hold
2/18/19,3671.369873,3936.665039,3669.982422,3915.714355,9908216640,266.682617,0.070299105,Hold
2/19/19,3911.661621,4010.879395,3908.153076,3947.094482,9933626655,102.726319,0.02614315,Hold
2/20/19,3946.685059,4000.486328,3926.246826,3999.820557,8693373948,74.239502,0.018684817,Hold
2/21/19,4000.256836,4010.009521,3940.108154,3954.118164,7775128102,69.901367,0.017575577,Hold
2/22/19,3952.406494,4006.53833,3950.816406,4005.526611,7826525254,55.721924,0.01400412,Hold
2/23/19,3998.91626,4166.286133,3968.726807,4142.526855,8922258316,197.559326,0.048531771,Hold
2/24/19,4145.458008,4210.641602,3793.708984,3810.42749,10794227451,416.932618,0.104811116,Hold
2/25/19,3807.002441,3913.707275,3807.002441,3882.696289,9318796067,106.704834,0.02775267,Hold
2/26/19,3878.697266,3891.578857,3837.986328,3854.35791,7931218996,53.592529,0.013860635,Hold
2/27/19,3857.479736,3888.80249,3787.058838,3851.047363,8301309684,101.743652,0.026397689,Hold
2/28/19,3848.261963,3906.05835,3845.821289,3854.7854,8399767798,60.237061,0.0156398,Hold
3/1/19,3853.75708,3907.79541,3851.692383,3859.58374,7661247975,56.103027,0.014547011,Hold
3/2/19,3855.318115,3874.607422,3832.12793,3864.415039,7578786076,42.479492,0.01100543,Hold
3/3/19,3862.266113,3875.483643,3836.905762,3847.175781,7253558152,38.577881,0.010007957,Hold
3/4/19,3845.091553,3867.381836,3733.749756,3761.557129,9029175788,133.63208,0.035135599,Hold
3/5/19,3759.83252,3903.916748,3745.183105,3896.375,10174126415,158.733643,0.041465345,Hold
3/6/19,3897.081055,3919.510498,3871.460693,3903.942627,9175291529,48.049805,0.012318846,Hold
3/7/19,3903.384766,3939.373291,3894.113037,3911.484375,9584165519,45.260254,0.011583112,Hold
3/8/19,3913.22583,3950.432129,3875.228516,3901.131592,10638638944,75.203613,0.019247549,Hold
3/9/19,3894.55249,3987.237793,3892.390381,3963.313721,10796103518,94.847412,0.024140755,Hold
3/10/19,3966.174316,3966.174316,3924.381104,3951.599854,9713267607,41.793212,0.010556808,Hold
3/11/19,3953.740234,3966.384766,3889.239014,3905.227295,10125901903,77.145752,0.019632541,Hold
3/12/19,3903.758301,3926.88916,3863.559082,3909.15625,9809887079,63.330078,0.01621164,Hold
3/13/19,3913.047363,3926.597656,3891.904297,3906.717285,9469184841,34.693359,0.008873249,Hold
3/14/19,3905.576904,3946.504395,3901.296875,3924.369141,10480789570,45.20752,0.011547339,Hold
3/15/19,3926.66333,3968.542969,3914.015381,3960.911133,9394210605,54.527588,0.013826199,Hold
3/16/19,3963.900146,4077.036377,3961.657471,4048.72583,9856166973,115.378906,0.028799274,Hold
3/17/19,4047.719482,4054.12207,4006.411133,4025.229004,8221625400,47.710937,0.011819953,Hold
3/18/19,4029.968506,4071.556641,4009.117188,4032.507324,9646954186,62.439453,0.015488903,Hold
3/19/19,4032.691895,4082.216064,4023.8125,4071.190186,9344919956,58.403564,0.014413725,Hold
3/20/19,4070.793945,4089.461914,4031.11084,4087.476318,10175916388,58.351074,0.014304766,Hold
3/21/19,4083.953857,4097.359863,4005.151367,4029.326904,10831212662,92.208496,0.022730261,Hold
3/22/19,4028.514648,4053.906738,4021.54248,4023.968262,9252935969,32.364258,0.00803833,Hold
3/23/19,4022.713379,4049.882568,4015.9646,4035.826416,9578850549,33.917968,0.008417894,Hold
3/24/19,4035.163574,4040.699707,4006.192871,4022.168213,9144851065,34.506836,0.008565326,Hold
3/25/19,4024.112793,4038.84082,3934.03125,3963.070557,10359818883,104.80957,0.026244438,Hold
3/26/19,3969.22876,3985.080811,3944.753174,3985.080811,10707678815,40.327637,0.010139821,Hold
3/27/19,3984.244873,4087.066162,3977.810547,4087.066162,10897131934,109.255615,0.027072582,Hold
3/28/19,4087.584473,4094.9021,4040.266357,4069.107178,9353915899,54.635743,0.013396545,Hold
3/29/19,4068.299805,4113.500977,4034.097168,4098.374512,10918665557,79.403809,0.019445813,Hold
3/30/19,4092.13623,4296.806641,4053.909668,4106.660156,9732688060,242.896973,0.059251861,Hold
3/31/19,4105.456055,4113.023438,4094.10083,4105.404297,9045122443,18.922608,0.004609166,Hold
4/1/19,4105.362305,4164.953125,4096.901367,4158.183105,10157794171,68.051758,0.016470354,Hold
4/2/19,4156.919434,4905.95459,4155.316895,4879.87793,21315047816,750.637695,0.166129142,Hold
4/3/19,4879.958008,5307.003418,4876.621094,4973.021973,22899891582,430.382324,0.087360844,Hold
4/4/19,4971.307617,5063.159668,4836.793945,4922.798828,18251810240,226.365723,0.045757689,Hold
4/5/19,4922.806152,5053.509766,4919.491699,5036.681152,16837325387,134.018067,0.026912644,Hold
4/6/19,5036.792969,5205.821777,4992.222168,5059.817383,16929795194,213.599609,0.042311152,Hold
4/7/19,5062.793945,5235.186523,5050.412109,5198.896973,16655416140,184.774414,0.036012469,Hold
4/8/19,5199.835449,5318.836426,5148.211914,5289.770996,17154113634,170.624512,0.032532109,Hold
4/9/19,5289.917969,5289.917969,5167.418945,5204.958496,14722104361,122.499024,0.023344539,Hold
4/10/19,5204.105469,5421.651367,5193.382324,5324.551758,15504590933,228.269043,0.043361473,Hold
4/11/19,5325.081543,5354.225586,5017.296387,5064.487793,16555616019,336.929199,0.064859127,Hold
4/12/19,5061.200684,5103.274414,4955.852539,5089.539063,13675206312,147.421875,0.029046528,Hold
4/13/19,5088.850098,5127.12207,5061.589355,5096.586426,10823289598,65.532715,0.012867925,Hold
4/14/19,5095.758789,5184.016113,5053.568359,5167.722168,10391952498,130.447754,0.025419788,Hold
4/15/19,5167.321777,5196.606934,5024.069336,5067.108398,12290155061,172.537598,0.033717089,Hold
4/16/19,5066.577637,5238.945313,5055.194824,5235.55957,11618660197,183.750489,0.035672305,Hold
4/17/19,5236.135254,5274.275391,5219.205566,5251.937988,12438480677,55.069825,0.010501419,Hold
4/18/19,5251.480469,5319.986328,5250.506836,5298.385742,13256489918,69.479492,0.013171635,Hold
4/19/19,5298.154297,5336.680176,5233.334961,5303.8125,13780238655,103.345215,0.01949548,Hold
4/20/19,5304.160645,5358.490723,5295.87793,5337.88623,13169647522,62.612793,0.011767058,Hold
4/21/19,5335.878906,5359.924805,5257.339355,5314.53125,13731844223,102.58545,0.019264131,Hold
4/22/19,5312.494629,5422.6875,5280.276855,5399.365234,14601631648,142.410645,0.026589341,Hold
4/23/19,5399.365723,5633.802246,5389.408691,5572.362305,15867308108,244.393555,0.044549693,Hold
4/24/19,5571.508301,5642.044434,5418.263184,5464.866699,17048033399,223.78125,0.040553397,Hold
4/25/19,5466.524414,5542.238281,5181.338867,5210.515625,15330283408,360.899414,0.067602896,Hold
4/26/19,5210.304688,5383.634277,5177.368652,5279.348145,16812108040,206.265625,0.039327445,Hold
4/27/19,5279.471191,5310.75,5233.635742,5268.291016,13111274675,77.114258,0.014621918,Hold
4/28/19,5271.746582,5326.231934,5255.683594,5285.13916,12819992056,70.54834,0.01336537,Hold
4/29/19,5284.858398,5311.274902,5216.487793,5247.352539,13735490672,94.787109,0.01799947,Hold
4/30/19,5247.726074,5363.257324,5224.189941,5350.726563,13878964574,139.067383,0.02624296,Hold
5/1/19,5350.914551,5418.003906,5347.645996,5402.697266,13679528236,70.35791,0.013085447,Hold
5/2/19,5402.422852,5522.262695,5394.217285,5505.283691,14644460907,128.04541,0.023477971,Hold
5/3/19,5505.552246,5865.881836,5490.20166,5768.289551,18720780006,375.680176,0.066646345,Hold
5/4/19,5769.202637,5886.893555,5645.469238,5831.16748,17567780766,241.424317,0.041623554,Hold
5/5/19,5831.068359,5833.862793,5708.035156,5795.708496,14808830723,125.827637,0.021644457,Hold
5/6/19,5791.693359,5802.95752,5653.6875,5746.807129,15737171804,149.27002,0.025873383,Hold
5/7/19,5745.599121,5988.178223,5741.395996,5829.501465,18026409033,246.782227,0.042640187,Hold
5/8/19,5849.481445,5989.980957,5794.71582,5982.45752,15320605300,195.265137,0.033006448,Hold
